celltype,size_factors,dca_split
Group6,1.230823,0
Group6,0.9528202,0
Group6,1.0481775,0
Group6,1.0178095,0
Group6,1.0833589,0
Group6,0.94728917,0
Group6,1.2182733,0
Group6,1.152934,0
Group6,1.1167374,1
Group6,0.9835558,0
Group6,1.0022142,0
Group6,0.7034875,0
Group6,1.1837395,0
Group6,1.2292303,0
Group6,0.9985735,0
Group6,0.7706297,0
Group6,1.0384632,0
Group6,0.9886667,0
Group6,0.9595589,0
Group6,0.8211963,0
Group6,1.1328229,0
Group6,1.4917954,0
Group6,1.0368004,1
Group6,0.97002584,0
Group6,1.186225,0
Group6,1.0279614,0
Group6,1.2633439,0
Group6,0.83614403,0
Group6,0.70634055,0
Group6,1.0098981,0
Group6,1.1300223,0
Group6,1.7249726,0
Group6,1.0496652,0
Group6,0.6150965,0
Group6,1.1410143,0
Group6,1.1156347,0
Group6,0.8215814,0
Group6,1.3428959,0
Group6,0.77661574,0
Group6,0.72233844,0
Group6,0.92056185,0
Group6,1.1072682,0
Group6,1.0484926,0
Group6,1.123056,0
Group6,0.83491886,0
Group6,1.4732245,0
Group6,0.9483394,0
Group6,1.5136569,0
Group6,0.91615105,0
Group6,0.8309456,0
Group6,0.9025861,0
Group6,0.7910909,0
Group6,1.1804839,0
Group6,0.79021573,0
Group6,1.158815,0
Group6,0.74530256,0
Group6,1.095751,0
Group6,1.106078,0
Group6,0.8097318,0
Group6,0.72972476,0
Group6,0.9721787,1
Group6,0.9086597,0
Group6,0.8244519,0
Group6,1.1315801,0
Group6,0.8429703,0
Group6,1.0569291,0
Group6,1.0212926,0
Group6,0.7894456,0
Group6,1.0415437,0
Group6,1.3264254,0
Group6,0.9165886,0
Group6,1.042244,1
Group6,1.4607272,0
Group6,1.0858268,0
Group6,1.2074739,0
Group6,1.3531703,0
Group6,0.89861286,0
Group6,0.93838006,0
Group6,1.0061873,0
Group6,0.7807465,0
Group6,0.9395878,0
Group6,0.94111055,0
Group6,0.94644904,0
Group6,1.1129217,0
Group6,1.2226316,0
Group6,1.0114733,0
Group6,1.2299654,0
Group6,1.1758807,0
Group6,1.2294403,0
Group6,1.1858749,0
Group6,1.2098368,1
Group6,1.0129961,0
Group6,1.0197173,0
Group6,0.89850783,0
Group6,0.9232398,0
Group6,0.9643373,1
Group6,1.6392071,0
Group6,1.4217477,0
Group6,1.4113508,0
Group6,1.0300792,0
Group6,0.9344944,0
Group6,1.556067,0
Group6,1.0414388,0
Group6,1.1272743,0
Group6,0.6735396,0
Group6,0.74391985,0
Group6,1.235899,0
Group6,1.2434604,0
Group6,0.9538879,0
Group6,1.3901895,0
Group6,1.3810878,0
Group6,1.078458,0
Group6,1.2261498,0
Group6,1.0020566,0
Group6,1.0963463,0
Group6,1.1440948,0
Group6,1.0080076,0
Group6,0.8219315,0
Group6,1.1249989,0
Group6,0.8646217,0
Group6,0.9191091,0
Group6,1.4822211,0
Group6,0.84990156,0
Group6,0.9531177,0
Group6,1.2144576,0
Group6,0.79788214,0
Group6,0.8415175,1
Group6,0.97165364,0
Group6,1.1210432,0
Group6,0.971216,0
Group6,1.4572266,0
Group6,1.1678116,0
Group6,0.9037588,0
Group6,1.067466,0
Group6,1.4139413,0
Group6,1.0793856,0
Group6,1.0807683,0
Group6,0.96204436,0
Group6,1.2874459,0
Group6,0.9831182,0
Group6,1.0436966,0
Group6,1.1300749,0
Group6,0.9759944,1
Group6,0.80581105,0
Group6,1.2473111,0
Group6,0.7851398,0
Group6,0.7790837,0
Group6,1.0793856,0
Group6,0.7165624,0
Group6,0.8462084,0
Group6,0.71185404,1
Group6,0.926898,0
Group6,0.90108085,0
Group6,0.979285,0
Group6,0.9704809,0
Group6,0.87893933,0
Group6,1.6562552,0
Group6,0.67886055,0
Group6,0.6205575,0
Group6,0.87958694,0
Group6,1.0949459,0
Group6,0.72022057,0
Group6,0.9036363,0
Group6,1.1527414,0
Group6,1.0798582,0
Group6,0.8480637,0
Group6,1.1078984,0
Group6,1.0121734,0
Group6,0.89861286,0
Group5,1.263869,0
Group5,0.9650549,0
Group5,0.8301055,0
Group5,1.1223735,0
Group5,0.91212535,0
Group5,0.93365425,0
Group5,0.60881287,0
Group5,1.0181246,0
Group5,1.1842822,0
Group5,0.6940183,0
Group5,1.0218002,0
Group5,0.9030762,0
Group5,0.97349143,0
Group5,0.8833676,1
Group5,1.1076182,0
Group5,1.164486,0
Group5,1.1595851,0
Group5,0.9250952,0
Group5,1.4738371,0
Group5,1.238192,0
Group5,0.9219271,0
Group5,1.3472366,0
Group5,1.343806,0
Group5,0.89793026,1
Group5,0.8149127,1
Group5,0.99010193,0
Group5,1.409758,0
Group5,1.0307969,0
Group5,0.69713384,0
Group5,1.4205049,0
Group5,1.0225353,0
Group5,1.0714391,0
Group5,0.82070625,0
Group5,0.7785936,0
Group5,1.02054,0
Group5,0.93225396,0
Group5,0.9434735,0
Group5,1.0880147,0
Group5,0.7094911,0
Group5,1.2411674,0
Group5,1.5106463,0
Group5,1.2246095,1
Group5,0.9852711,0
Group5,0.86757976,0
Group5,0.99484533,0
Group5,0.7465103,1
Group5,1.0128036,0
Group5,1.0081127,0
Group5,0.96575505,0
Group5,1.0765501,0
Group5,1.3326391,0
Group5,0.995948,0
Group5,0.7186978,0
Group5,1.1664989,0
Group5,0.8976327,0
Group5,1.1550343,0
Group5,0.68619436,0
Group5,0.98502606,1
Group5,0.89308184,0
Group5,1.2792369,0
Group5,0.9449438,0
Group5,1.1656588,0
Group5,1.0469347,0
Group5,1.263519,0
Group5,1.0742397,0
Group5,0.85805804,0
Group5,1.0157967,0
Group5,0.99116963,0
Group5,0.97363144,0
Group5,0.7002319,1
Group5,1.6835601,0
Group5,0.9332517,0
Group5,1.2458059,1
Group5,1.1437973,0
Group5,1.1398766,0
Group5,0.93155384,0
Group5,0.7967969,0
Group5,1.1029799,0
Group5,0.70354,0
Group5,1.0449744,1
Group5,0.9671378,0
Group5,1.133628,0
Group5,1.494911,0
Group5,1.3481994,0
Group5,0.73425806,0
Group5,0.80642366,0
Group5,1.043189,0
Group5,1.2334485,0
Group5,1.1348007,0
Group5,0.81853586,0
Group5,1.2451407,0
Group5,1.2777841,0
Group5,1.3198792,0
Group5,1.0021092,0
Group5,1.0169693,0
Group5,1.1207981,0
Group5,1.1742878,0
Group5,1.0534284,1
Group5,1.0118059,0
Group5,0.8256071,0
Group5,0.67627007,0
Group5,1.30992,0
Group5,1.2033956,0
Group5,1.1112764,0
Group5,1.1552619,0
Group5,1.3519975,0
Group5,1.0433991,0
Group5,0.99323505,0
Group5,1.1177001,0
Group5,0.8755787,0
Group5,0.88706076,1
Group5,0.92682797,0
Group5,1.321367,0
Group5,0.8419201,0
Group5,1.0714742,0
Group5,1.147543,0
Group5,0.83927715,0
Group5,1.0820462,0
Group5,0.866442,0
Group5,0.7743754,0
Group5,0.56944823,0
Group5,0.8049709,0
Group5,1.3920099,0
Group5,0.6146414,0
Group5,1.5921061,0
Group5,1.1716974,0
Group5,0.9268805,0
Group5,1.0735571,0
Group5,0.87519366,0
Group5,0.81508774,0
Group5,1.070109,0
Group5,1.1377412,0
Group5,0.7887105,0
Group5,1.0815561,0
Group5,1.1030674,0
Group5,1.0581018,0
Group5,0.89686257,0
Group5,1.0896075,1
Group5,0.7492233,0
Group5,0.70145714,1
Group5,1.5538967,0
Group5,0.8431453,0
Group5,1.4640878,0
Group5,1.0223778,0
Group5,1.0105631,1
Group5,1.0898175,0
Group5,0.9485144,0
Group5,0.55089486,0
Group5,0.93328667,0
Group5,0.7716449,0
Group5,1.128272,0
Group5,0.9588588,0
Group5,0.97132105,0
Group2,0.54203826,0
Group2,0.77491796,0
Group2,1.0347526,0
Group2,0.9721087,0
Group2,0.8721831,0
Group2,1.4525883,0
Group2,0.74724543,0
Group2,1.1015446,0
Group2,1.3757143,1
Group2,1.0809784,0
Group2,1.031847,0
Group2,0.8699777,0
Group2,0.94961715,0
Group2,0.7883779,0
Group2,0.7965519,0
Group2,0.9759244,0
Group2,1.2304031,1
Group2,1.1982147,0
Group2,1.1462127,0
Group2,0.7065331,0
Group2,1.2988054,0
Group2,0.9362097,0
Group2,0.9450488,0
Group2,0.77047217,0
Group2,0.89731765,0
Group2,1.0700915,0
Group2,0.9441561,0
Group2,1.1773158,0
Group2,1.1586225,0
Group2,1.0302718,0
Group2,1.3963856,0
Group2,0.7773509,0
Group2,1.1662713,0
Group2,1.1733077,0
Group2,1.0918128,0
Group2,1.0411587,1
Group2,1.3441912,1
Group2,0.94483876,0
Group2,1.2047958,0
Group2,1.0380431,0
Group2,1.2355665,0
Group2,1.2656718,1
Group2,0.79068834,1
Group2,1.2893187,1
Group2,0.8960924,0
Group2,0.76266575,0
Group2,1.095261,1
Group2,0.7633834,0
Group2,0.82250905,1
Group2,0.8297904,0
Group2,1.012296,0
Group2,1.1431847,0
Group2,1.0737321,0
Group2,1.1261541,0
Group2,1.1980046,0
Group2,0.9667177,1
Group2,1.4774953,0
Group2,0.642699,0
Group2,0.7034,0
Group2,0.71146894,0
Group2,0.7962193,0
Group2,1.1573448,0
Group2,1.1661139,0
Group2,0.9355796,0
Group2,1.1871002,1
Group2,0.904669,1
Group2,1.0477225,0
Group2,1.0972564,0
Group2,0.9810353,0
Group2,1.0833938,0
Group2,0.82728744,0
Group2,0.7138844,0
Group2,0.67838794,0
Group2,1.2068613,0
Group2,1.2402748,0
Group2,1.7265829,0
Group2,0.88121474,0
Group2,0.9577386,0
Group2,1.2382444,0
Group2,1.1239837,0
Group2,1.0941408,0
Group2,1.0182121,0
Group2,1.0584519,0
Group2,1.0902727,0
Group2,1.2407999,0
Group2,1.0150965,0
Group2,1.1737977,0
Group2,0.80364066,0
Group2,0.6888198,0
Group2,0.8853105,1
Group2,0.9152584,0
Group2,0.60902286,0
Group2,1.2068963,0
Group2,0.84209514,0
Group2,0.808314,0
Group2,0.7818492,0
Group2,0.880217,0
Group2,0.8211613,0
Group2,0.8269024,1
Group2,1.043189,0
Group2,1.2441605,0
Group2,0.993305,0
Group2,1.1831969,0
Group2,1.197042,0
Group2,1.1077758,0
Group2,0.90883476,0
Group2,0.6497528,1
Group2,0.81871086,0
Group2,1.0442743,0
Group2,1.4083928,0
Group2,1.5623332,0
Group2,0.9862863,0
Group2,1.2791668,0
Group2,1.7640222,0
Group2,0.88245744,0
Group2,1.0890824,0
Group2,1.0637203,0
Group2,0.79807466,0
Group2,0.92556775,0
Group2,1.1296197,0
Group2,0.965265,0
Group2,1.0079027,1
Group2,0.7662539,0
Group2,0.97797227,0
Group2,1.0691988,0
Group2,1.0737497,0
Group2,1.3012733,0
Group2,0.7416619,0
Group2,1.1881329,0
Group2,0.777806,0
Group2,0.9312913,1
Group2,0.8141426,0
Group2,0.82294667,0
Group2,0.8091366,0
Group2,1.2083665,0
Group2,1.2287577,0
Group2,0.8049359,1
Group2,1.40743,0
Group2,1.0187721,0
Group2,0.78480726,1
Group2,1.1345557,0
Group2,0.7602853,0
Group2,0.9710585,0
Group2,0.8294578,0
Group2,0.9552006,0
Group2,0.8283376,0
Group2,0.8037632,0
Group2,0.8128473,0
Group2,0.78587496,0
Group2,1.0211176,1
Group2,1.3141557,0
Group2,1.1799239,0
Group2,1.2410799,0
Group2,0.8804971,0
Group2,0.99517787,0
Group2,1.0225879,0
Group2,1.3135955,1
Group2,1.2168555,0
Group2,0.94107556,0
Group2,0.937855,0
Group2,1.4743972,0
Group2,1.1806065,0
Group2,1.020435,0
Group2,1.0633178,0
Group2,1.3939701,0
Group2,1.4165318,0
Group2,1.0798408,1
Group2,1.3556732,0
Group2,0.7012996,0
Group2,0.8661445,0
Group2,0.9637247,0
Group2,1.0876297,0
Group2,0.6379206,0
Group2,0.9502472,0
Group2,0.88902116,0
Group2,0.79105586,1
Group2,0.87955195,0
Group2,1.0040694,1
Group2,0.9999738,0
Group2,1.1096311,0
Group2,0.7120116,0
Group2,1.2894763,0
Group2,0.8550125,1
Group2,0.97995013,0
Group2,0.92985606,0
Group2,0.9285608,0
Group4,1.0942633,0
Group4,0.8214764,0
Group4,0.9276856,0
Group4,0.73973656,0
Group4,0.80103266,0
Group4,0.7382313,0
Group4,1.0514506,0
Group4,0.93606967,0
Group4,1.2153152,0
Group4,1.1021223,0
Group4,1.0921454,0
Group4,1.1103313,0
Group4,1.0175469,0
Group4,0.71663237,0
Group4,1.2407824,0
Group4,1.0617249,0
Group4,1.0488951,0
Group4,0.75783485,0
Group4,0.6901501,0
Group4,0.7976196,0
Group4,1.3109876,0
Group4,1.3700608,0
Group4,1.1216033,0
Group4,1.2647443,0
Group4,0.9274056,1
Group4,0.8783442,0
Group4,0.5743491,0
Group4,0.9009058,0
Group4,1.020365,0
Group4,0.979425,1
Group4,0.93675226,0
Group4,0.7964994,0
Group4,1.1251564,1
Group4,0.84928894,0
Group4,1.1293046,0
Group4,1.0386033,0
Group4,0.8590557,0
Group4,1.3484269,0
Group4,0.7442349,0
Group4,1.5607754,0
Group4,1.1544918,0
Group4,0.7774909,0
Group4,1.0344025,0
Group4,1.0635628,0
Group4,1.4251083,0
Group4,1.8470572,0
Group4,1.0688487,1
Group4,0.9026036,0
Group4,1.1857699,0
Group4,1.0282938,0
Group4,0.8653743,0
Group4,1.0462346,0
Group4,1.0877172,0
Group4,1.0690413,0
Group4,1.1918961,0
Group4,1.02061,0
Group4,0.9015184,0
Group4,1.0592395,0
Group4,0.9801602,0
Group4,0.9603466,0
Group4,0.9940752,0
Group4,1.0546887,1
Group4,1.1012996,0
Group4,1.1275544,0
Group4,0.8843303,0
Group4,1.2847328,0
Group4,0.90367126,0
Group4,1.3425459,0
Group4,0.9136481,0
Group4,0.90330374,0
Group4,1.1653262,0
Group4,0.5889642,0
Group4,0.95579576,0
Group4,0.80117273,0
Group4,0.8065462,0
Group4,1.288321,0
Group4,1.1237386,0
Group4,0.8185534,0
Group4,1.2069312,0
Group4,1.0645779,0
Group4,1.1050628,0
Group4,1.1568897,0
Group4,1.0178095,0
Group4,1.0001838,0
Group4,0.8841553,0
Group4,0.816558,0
Group4,0.9310287,0
Group4,1.2766639,0
Group4,1.1304424,0
Group4,1.4299392,0
Group4,0.7344856,0
Group4,0.8546974,0
Group4,0.9694832,1
Group4,0.77101475,0
Group4,0.69296813,0
Group4,1.0581193,0
Group4,0.77889115,0
Group4,1.1100687,0
Group4,0.7663764,0
Group4,1.0544962,0
Group4,1.3609767,0
Group4,1.2067738,0
Group4,1.470179,0
Group4,1.0990942,0
Group4,0.7823918,1
Group4,1.368328,0
Group4,0.7436048,0
Group4,1.0046996,0
Group4,1.2845578,0
Group4,1.1930512,0
Group4,0.62048745,0
Group4,0.98635626,0
Group4,0.8766639,0
Group4,1.029204,0
Group4,1.0556688,0
Group4,0.8975277,0
Group4,1.1038376,0
Group4,0.7770183,0
Group4,0.863519,0
Group4,1.4274187,0
Group4,0.8711854,0
Group4,0.9223822,0
Group4,0.8040782,0
Group4,1.0053822,0
Group4,1.0622325,1
Group4,1.0722793,0
Group4,1.2806021,0
Group4,1.6559402,0
Group4,0.9644948,0
Group4,0.8807771,1
Group4,1.4568765,0
Group4,0.85119677,0
Group4,0.9621669,0
Group4,0.9259178,0
Group4,0.88751584,0
Group4,0.73779374,1
Group4,1.097799,0
Group4,1.277259,0
Group4,1.1169125,1
Group4,1.3031112,0
Group4,1.2679298,0
Group4,0.76719904,0
Group4,0.93337417,0
Group4,1.1097887,0
Group4,1.0621275,1
Group4,0.7083359,0
Group4,1.0052598,0
Group4,0.717315,0
Group4,1.552794,0
Group4,1.1049752,0
Group4,0.8193235,0
Group4,1.3703234,0
Group4,0.98598874,0
Group4,0.9208244,0
Group4,0.9285783,0
Group4,0.94835687,0
Group4,0.6998994,0
Group4,0.5141907,0
Group4,0.7792938,0
Group4,0.9391502,0
Group4,0.98523605,0
Group4,0.9714436,0
Group4,0.835759,0
Group4,1.2789743,0
Group4,0.95240015,0
