celltype,size_factors,dca_split
Group5,1.1565746,0
Group5,1.290789,0
Group5,0.90571916,1
Group5,1.1745853,0
Group5,0.8926793,0
Group5,0.62309545,0
Group5,1.2330635,0
Group5,1.0000262,0
Group5,1.5193803,0
Group5,1.3643198,0
Group5,1.5105762,0
Group5,0.8790618,0
Group5,1.21367,1
Group5,0.6770402,0
Group5,1.2547324,0
Group5,0.89302933,0
Group5,0.7993874,0
Group5,0.79490656,0
Group5,1.1576948,1
Group5,1.2089266,0
Group5,1.4463396,0
Group5,0.76205313,0
Group5,0.91560847,0
Group5,0.73417056,0
Group5,0.85713035,0
Group5,0.8687525,0
Group5,1.3479193,0
Group5,0.72405374,0
Group5,1.0554588,0
Group5,1.1960093,0
Group5,1.0257384,0
Group5,1.3672779,0
Group5,1.2307006,1
Group5,1.0131186,0
Group5,0.66627574,0
Group5,0.9396228,0
Group2,1.1661139,0
Group2,0.9355796,0
Group2,1.1871002,1
Group2,0.904669,1
Group2,1.0477225,0
Group2,1.0972564,0
Group2,0.9810353,0
Group2,1.0833938,0
Group2,0.82728744,0
Group2,0.7138844,0
Group2,0.67838794,0
Group2,1.2068613,0
Group2,1.2402748,0
Group2,1.7265829,0
Group2,0.88121474,0
Group2,0.9577386,0
Group2,1.2382444,0
Group2,1.1239837,0
Group2,1.0941408,0
Group2,1.0182121,0
Group2,1.0584519,0
Group2,1.0902727,0
Group2,1.2407999,0
Group2,1.0150965,0
Group2,1.1737977,0
Group2,0.80364066,0
Group2,0.6888198,0
Group2,0.8853105,1
Group2,0.9152584,0
Group2,0.60902286,0
Group2,1.2068963,0
Group2,0.84209514,0
Group2,0.808314,0
Group2,0.7818492,0
Group2,0.880217,0
Group2,0.8211613,0
Group2,0.8269024,1
Group2,1.043189,0
Group2,1.2441605,0
Group2,0.993305,0
Group2,1.1831969,0
Group2,1.197042,0
Group2,1.1077758,0
Group2,0.90883476,0
Group2,0.6497528,1
Group2,0.81871086,0
Group2,1.0442743,0
Group2,1.4083928,0
Group2,1.5623332,0
Group2,0.9862863,0
Group2,1.2791668,0
Group2,1.7640222,0
Group2,0.88245744,0
Group2,1.0890824,0
Group2,1.0637203,0
Group2,0.79807466,0
Group2,0.92556775,0
Group2,1.1296197,0
Group2,0.965265,0
Group2,1.0079027,1
Group2,0.7662539,0
Group2,0.97797227,0
Group4,0.9175163,0
Group4,1.1839671,0
Group4,0.98770404,0
Group4,0.84330285,0
Group4,0.8214589,0
Group4,1.0339999,0
Group4,0.82392687,0
Group4,0.83124316,0
Group4,1.1042051,0
Group4,1.0704765,0
Group4,1.0966787,0
Group4,0.99517787,0
Group4,1.018002,0
Group4,0.6605697,0
Group4,0.87792414,0
Group4,0.95908636,0
Group4,1.2710629,0
Group4,0.8398372,0
Group4,0.75300395,1
Group4,1.3733164,0
Group4,0.86050844,0
Group4,1.1435523,0
Group4,1.0881197,0
Group4,0.68313134,0
Group4,0.99393517,0
Group4,1.0699339,0
Group4,0.9307662,0
Group4,0.9975583,0
Group4,1.0890999,0
Group4,1.2628714,0
Group4,1.450943,0
Group4,1.114182,1
Group4,0.9771846,0
Group4,0.6792631,0
Group4,1.0983591,0
Group4,0.7260491,0
Group4,0.90052074,1
Group4,1.3028312,0
Group4,0.9551481,0
Group4,0.72795695,0
Group4,0.84872884,0
Group4,0.95842123,1
Group4,1.3222597,0
Group4,1.0411762,0
Group4,1.2717805,0
Group4,1.0379907,0
Group4,1.5400342,0
Group4,1.3172188,0
Group4,1.0632652,0
Group4,0.7607754,0
Group4,0.8105719,0
Group4,1.1985997,1
Group4,1.1893755,0
Group4,0.9555857,0
