celltype,size_factors,dca_split
Group4,1.020365,0
Group4,0.979425,1
Group4,0.93675226,0
Group4,0.7964994,0
Group4,1.1251564,1
Group4,0.84928894,0
Group4,1.1293046,0
Group4,1.0386033,0
Group4,0.8590557,0
Group4,1.3484269,0
Group4,0.7442349,0
Group4,1.5607754,0
Group4,1.1544918,0
Group4,0.7774909,0
Group4,1.0344025,0
Group4,1.0635628,0
Group4,1.4251083,0
Group4,1.8470572,0
Group4,1.0688487,1
Group4,0.9026036,0
Group4,1.1857699,0
Group4,1.0282938,0
Group4,0.8653743,0
Group4,1.0462346,0
