celltype,size_factors,dca_split
Group1,1.2416226,0
Group6,0.7910909,0
Group6,1.1804839,0
Group1,1.3976983,0
Group2,0.71146894,0
Group2,0.7962193,0
Group4,1.1627707,0
Group6,0.79021573,0
Group4,0.8842603,0
Group5,0.96477485,0
Group3,0.8977727,0
Group6,1.158815,0
Group3,0.8728132,0
Group4,0.9892268,0
Group2,1.1573448,0
Group6,0.74530256,0
Group4,0.86390406,0
Group2,1.1661139,0
Group2,0.9355796,0
Group1,0.5836608,0
Group4,0.8758587,0
Group6,1.095751,0
Group1,0.92134947,0
Group4,0.97202116,0
Group5,1.0282414,0
Group2,1.1871002,1
Group2,0.904669,1
Group6,1.106078,0
Group4,1.1274319,0
Group6,0.8097318,0
Group1,1.0141863,0
Group4,0.88753337,0
Group4,1.1191878,0
Group5,0.70271736,0
Group5,1.3832407,1
Group3,1.315836,0
Group1,0.8317332,0
Group5,0.836004,0
Group5,0.7949766,0
Group5,0.9599615,1
Group1,0.8880935,0
Group4,1.0394784,1
Group3,0.66267014,0
Group2,1.0477225,0
Group3,0.98289067,0
Group6,0.72972476,0
Group2,1.0972564,0
Group6,0.9721787,1
Group1,0.9511749,0
Group3,0.96750534,0
Group2,0.9810353,0
Group2,1.0833938,0
Group6,0.9086597,0
Group5,1.3006083,0
Group4,1.0285214,0
Group4,0.97527677,1
Group3,1.2541373,1
Group5,1.2376493,0
Group6,0.8244519,0
Group2,0.82728744,0
Group1,0.8670372,0
Group3,0.7718724,0
Group2,0.7138844,0
Group1,1.0588894,0
Group5,1.0128386,0
Group5,1.175058,0
Group3,0.9742616,1
Group6,1.1315801,0
Group4,0.9361747,0
Group1,0.838507,0
Group1,1.1734477,0
Group5,1.1358509,0
Group2,0.67838794,0
Group2,1.2068613,0
Group5,0.68614185,0
Group5,0.9368573,0
Group4,0.9538879,0
Group1,1.0514855,0
Group2,1.2402748,0
Group1,0.80406076,0
Group3,0.93039864,0
Group2,1.7265829,0
Group4,0.75603205,0
Group2,0.88121474,0
Group5,0.9637947,1
Group3,1.0639304,0
Group6,0.8429703,0
Group2,0.9577386,0
Group2,1.2382444,0
Group3,0.97461164,0
Group6,1.0569291,0
Group4,1.1069707,0
Group2,1.1239837,0
Group2,1.0941408,0
Group4,0.9855511,0
Group1,0.90414387,0
Group6,1.0212926,0
Group5,0.8176782,0
Group2,1.0182121,0
Group4,0.9425808,0
Group4,0.9686081,0
Group6,0.7894456,0
Group5,0.9565834,1
Group5,0.7708222,0
Group5,0.89239925,0
Group4,1.1656762,0
Group2,1.0584519,0
Group1,1.2511618,0
Group2,1.0902727,0
Group4,1.0297642,0
Group3,1.2601234,0
Group2,1.2407999,0
Group4,0.7267667,0
Group5,1.2154903,0
Group1,1.1104888,0
Group4,1.1596202,0
Group1,0.81067693,0
Group3,1.6472411,0
Group4,0.6300617,0
Group2,1.0150965,0
Group6,1.0415437,0
Group5,0.9704634,0
Group2,1.1737977,0
Group4,1.0456395,1
Group4,0.891174,0
Group6,1.3264254,0
Group5,0.9572835,0
Group4,1.1493284,0
Group3,0.9075745,0
Group3,0.7845797,0
Group6,0.9165886,0
Group1,0.7922461,0
Group1,1.084444,0
Group4,0.7299698,0
Group2,0.80364066,0
Group6,1.042244,1
Group2,0.6888198,0
Group2,0.8853105,1
Group5,0.971216,0
Group3,1.313123,0
Group3,0.93776745,0
Group4,0.89141905,0
Group1,0.8370017,0
Group4,1.08959,0
Group2,0.9152584,0
Group1,0.94711417,0
Group1,0.8777666,0
Group4,1.277364,0
Group4,1.3575636,0
Group5,0.86915505,0
Group1,1.0116134,0
Group3,0.9302236,1
Group6,1.4607272,0
Group3,1.1964818,0
Group5,0.7015272,0
Group1,0.91389316,0
Group2,0.60902286,0
Group1,0.9764145,0
Group4,1.1558745,0
Group1,0.7878353,0
Group3,0.7691244,0
Group2,1.2068963,0
Group2,0.84209514,0
Group1,1.1514112,0
Group4,1.0612874,0
Group1,1.1510086,0
Group4,1.263589,0
Group4,1.2550825,1
Group3,1.3275981,0
Group6,1.0858268,0
Group3,0.9864438,0
Group2,0.808314,0
Group2,0.7818492,0
Group2,0.880217,0
Group3,0.9410931,0
Group5,0.82446945,0
Group6,1.2074739,0
Group2,0.8211613,0
Group1,1.0747473,0
Group5,1.1656762,0
Group2,0.8269024,1
Group1,1.2988229,0
Group3,0.65033036,0
Group2,1.043189,0
Group6,1.3531703,0
Group3,1.1565921,0
Group3,1.2320833,0
Group5,0.8749661,0
Group4,1.0745373,0
Group2,1.2441605,0
Group3,0.7603203,0
Group4,1.2654793,0
Group5,0.7745154,0
Group6,0.89861286,0
Group1,1.7979258,0
Group1,1.1190304,0
Group2,0.993305,0
Group5,1.2516868,0
Group6,0.93838006,0
Group2,1.1831969,0
Group1,0.94424367,0
Group4,0.5909421,0
Group3,1.1542118,1
Group1,0.918409,1
Group3,0.92520016,0
Group6,1.0061873,0
Group5,1.3345644,0
Group4,1.1031549,0
Group2,1.197042,0
Group2,1.1077758,0
Group5,0.97910994,0
Group5,1.1989498,0
Group3,0.9825581,0
Group6,0.7807465,0
Group1,1.0608498,0
Group5,0.5885442,0
Group3,0.84053737,0
Group5,1.0467948,1
Group6,0.9395878,0
Group6,0.94111055,0
Group3,1.2076313,0
Group4,0.8283901,0
Group3,0.5754168,0
Group1,1.183372,0
Group3,1.0364853,0
Group6,0.94644904,0
Group2,0.90883476,0
Group2,0.6497528,1
Group2,0.81871086,0
Group1,1.0829738,0
Group3,0.9792675,0
Group1,0.72247845,0
Group6,1.1129217,0
Group6,1.2226316,0
Group3,0.96817046,0
Group2,1.0442743,0
Group2,1.4083928,0
Group3,1.078318,0
Group4,1.2843302,0
Group6,1.0114733,0
Group3,1.4244082,0
Group5,0.98793155,0
Group6,1.2299654,0
Group5,0.90673435,0
Group3,0.7338205,0
Group1,1.2121822,1
Group2,1.5623332,0
Group3,0.95600575,0
Group5,1.351525,0
Group2,0.9862863,0
Group2,1.2791668,0
Group5,0.83497137,0
Group5,1.0086728,0
Group3,0.84956896,0
Group1,0.7711198,0
Group6,1.1758807,0
Group5,1.4188422,1
Group3,0.82679737,1
Group4,0.8235943,1
Group1,0.789008,0
Group1,0.940778,0
Group4,1.1704897,0
Group6,1.2294403,0
Group3,1.1379513,0
Group1,1.1610029,0
Group4,0.8744935,0
Group1,0.949162,0
Group6,1.1858749,0
Group4,0.8918216,0
Group5,0.8176782,0
Group4,0.75106114,0
Group2,1.7640222,0
Group4,0.7233536,0
Group4,0.94139063,0
Group3,1.4565965,0
Group6,1.2098368,1
Group3,0.95196253,0
Group5,1.166359,0
Group4,1.4731895,0
Group6,1.0129961,0
Group2,0.88245744,0
Group4,1.3505623,0
Group5,1.5123616,0
Group4,0.8419901,0
Group5,1.1561545,1
Group6,1.0197173,0
Group4,1.1383889,0
Group1,1.1326828,0
Group1,1.014589,0
Group2,1.0890824,0
Group3,0.77087474,1
Group4,0.7403842,0
Group3,1.1585699,0
Group4,1.0257909,1
Group5,0.9693782,0
Group3,0.70926356,0
Group6,0.89850783,0
Group2,1.0637203,0
Group6,0.9232398,0
Group3,1.0279088,0
Group4,1.1102612,0
Group6,0.9643373,1
Group4,1.0809784,0
Group4,1.0003238,0
Group3,0.90024066,0
Group3,0.9613267,0
Group3,1.1407343,0
Group5,1.2294053,0
Group6,1.6392071,0
Group2,0.79807466,0
Group5,0.8678773,0
Group1,1.1713123,0
Group6,1.4217477,0
Group3,1.3094648,0
Group2,0.92556775,0
Group5,0.89448214,0
Group6,1.4113508,0
Group5,1.3785673,0
Group6,1.0300792,0
Group4,1.4769877,0
Group4,0.96904564,0
Group1,0.8595808,0
Group1,0.9991686,0
Group3,1.0255284,0
Group1,0.72865707,1
Group1,0.9917998,0
Group6,0.9344944,0
Group5,1.1231786,1
Group4,0.9420207,0
Group3,1.1251739,0
Group2,1.1296197,0
Group4,0.9411456,0
Group3,0.9673128,0
Group6,1.556067,0
Group1,1.4803659,0
Group4,1.4155691,0
Group6,1.0414388,0
Group3,0.86157614,0
Group6,1.1272743,0
Group5,1.0178795,0
Group4,1.9761782,0
Group1,0.6753949,0
Group3,0.9501597,0
Group4,1.3840283,1
Group6,0.6735396,0
Group2,0.965265,0
Group4,1.0723144,0
Group2,1.0079027,1
Group2,0.7662539,0
Group3,0.99670064,0
Group3,1.246786,0
Group3,0.74771804,1
Group4,1.2966875,1
Group4,1.2364416,0
Group1,0.79802215,0
Group6,0.74391985,0
Group1,1.0574892,0
Group3,1.0776353,0
Group6,1.235899,0
Group2,0.97797227,0
Group2,1.0691988,0
Group6,1.2434604,0
Group5,1.2904564,0
Group5,1.1490133,0
Group2,1.0737497,0
Group1,1.098289,0
Group1,1.2566928,1
Group2,1.3012733,0
Group6,0.9538879,0
Group5,1.0495602,0
Group1,1.4132236,0
Group1,1.3131405,0
Group4,0.78144664,0
Group6,1.3901895,0
Group5,1.0070275,0
Group3,0.6827813,0
Group6,1.3810878,0
Group6,1.078458,0
Group6,1.2261498,0
Group3,1.5362885,0
Group3,1.2508467,0
Group3,0.9274231,0
Group5,0.99015445,0
Group1,0.8079289,0
Group1,0.8613311,0
Group4,1.1398591,1
Group6,1.0020566,0
Group6,1.0963463,0
Group6,1.1440948,0
Group4,1.1437798,0
Group3,0.9663852,0
Group2,0.7416619,0
Group6,1.0080076,0
Group3,0.8358465,0
Group5,1.2263073,0
Group2,1.1881329,0
Group4,1.0611998,0
Group3,0.8169256,0
Group6,0.8219315,0
Group4,0.9341268,0
Group4,0.9969457,0
Group4,1.5738503,0
Group5,0.82392687,0
Group4,0.6391283,0
Group1,0.962622,0
Group1,0.85777795,0
Group1,0.63242465,0
Group2,0.777806,0
Group4,0.96344465,0
Group4,0.7993699,0
Group6,1.1249989,0
Group5,1.2553276,0
Group1,0.91081256,0
Group1,0.72846454,0
Group5,1.136341,0
Group5,0.836039,0
Group1,0.8670372,0
Group1,1.072647,1
Group4,0.80836654,0
Group2,0.9312913,1
Group6,0.8646217,0
Group1,1.0918479,0
Group4,0.8944296,0
Group3,0.8532096,0
Group2,0.8141426,0
Group4,0.99902856,0
Group3,1.2946397,0
Group2,0.82294667,0
Group3,1.0603247,1
Group5,0.8685249,0
Group2,0.8091366,0
Group1,1.2303855,0
Group1,0.9113552,1
Group1,1.4114033,0
Group6,0.9191091,0
Group2,1.2083665,0
Group2,1.2287577,0
Group6,1.4822211,0
Group6,0.84990156,0
Group1,0.995983,0
Group4,1.1937164,0
Group4,0.94919705,0
Group5,1.1263292,0
Group4,0.9219271,0
Group2,0.8049359,1
Group4,0.6385682,0
Group3,1.0967662,0
Group6,0.9531177,0
Group2,1.40743,0
Group1,0.82677984,0
Group1,0.90055573,0
Group6,1.2144576,0
Group1,0.9376624,0
Group5,1.1565746,0
Group5,1.290789,0
Group4,1.5482606,1
Group2,1.0187721,0
Group6,0.79788214,0
Group2,0.78480726,1
Group3,0.87314576,0
Group5,0.90571916,1
Group4,0.7801164,0
Group2,1.1345557,0
Group1,1.363042,0
Group4,0.9395178,0
Group6,0.8415175,1
Group2,0.7602853,0
Group5,1.1745853,0
Group3,0.99277997,0
Group4,0.6850042,0
Group2,0.9710585,0
Group6,0.97165364,0
Group2,0.8294578,0
Group1,0.8426727,0
Group1,0.885223,0
Group3,0.860631,1
Group5,0.8926793,0
Group5,0.62309545,0
Group2,0.9552006,0
Group5,1.2330635,0
Group3,1.2582681,1
Group3,1.5112764,0
Group5,1.0000262,0
Group2,0.8283376,0
Group1,1.0836564,0
Group4,1.2807071,0
Group5,1.5193803,0
Group6,1.1210432,0
Group5,1.3643198,0
Group1,1.1136569,0
Group2,0.8037632,0
Group2,0.8128473,0
Group5,1.5105762,0
Group3,1.1493284,0
Group5,0.8790618,0
Group4,0.8537172,0
Group2,0.78587496,0
Group2,1.0211176,1
Group1,0.96472234,0
Group3,0.7844572,0
Group2,1.3141557,0
Group3,1.0129961,0
Group2,1.1799239,0
Group3,0.9340393,0
Group4,1.0759901,0
Group2,1.2410799,0
Group4,1.0973439,0
Group5,1.21367,1
Group5,0.6770402,0
Group3,1.0707566,0
Group6,0.971216,0
Group1,0.9201593,0
Group2,0.8804971,0
Group6,1.4572266,0
Group6,1.1678116,0
Group2,0.99517787,0
Group5,1.2547324,0
Group5,0.89302933,0
Group2,1.0225879,0
Group3,1.2878485,0
Group4,0.9146808,0
Group6,0.9037588,0
Group3,0.90951735,0
Group5,0.7993874,0
Group6,1.067466,0
Group3,1.1431673,0
Group4,1.155577,0
Group6,1.4139413,0
Group2,1.3135955,1
Group5,0.79490656,0
Group1,1.439531,1
Group4,1.0345426,0
Group1,0.9164311,0
Group1,1.417897,0
Group6,1.0793856,0
Group3,1.4471973,1
Group3,0.97916245,0
Group3,0.82949287,0
Group1,0.6626176,0
Group2,1.2168555,0
Group3,0.7553669,0
Group4,1.2179233,0
Group4,0.97967005,0
Group6,1.0807683,0
Group1,1.318479,0
Group2,0.94107556,0
Group6,0.96204436,0
Group4,0.9390802,1
Group6,1.2874459,0
Group2,0.937855,0
Group4,0.98371327,0
Group1,1.1985472,0
Group5,1.1576948,1
Group1,1.2252395,0
Group6,0.9831182,0
Group5,1.2089266,0
Group6,1.0436966,0
Group1,0.8705553,0
Group2,1.4743972,0
Group3,0.6608323,1
Group2,1.1806065,0
Group6,1.1300749,0
Group6,0.9759944,1
Group3,0.89945304,0
Group4,0.9972783,0
Group5,1.4463396,0
Group4,0.96755785,0
Group4,0.954483,0
Group1,0.8153853,0
Group4,0.7878878,0
Group2,1.020435,0
Group6,0.80581105,0
Group6,1.2473111,0
Group2,1.0633178,0
Group2,1.3939701,0
Group4,1.2560626,0
Group2,1.4165318,0
Group5,0.76205313,0
Group1,1.1618081,1
Group4,0.8913491,0
Group3,1.001444,1
Group5,0.91560847,0
Group2,1.0798408,1
Group4,0.99298996,0
Group3,0.6548987,0
Group1,1.2071588,0
Group1,1.068096,0
Group6,0.7851398,0
Group6,0.7790837,0
Group1,0.89833283,1
Group5,0.73417056,0
Group3,1.0083928,0
Group2,1.3556732,0
Group6,1.0793856,0
Group1,1.1270468,0
Group1,0.72702926,0
Group2,0.7012996,0
Group5,0.85713035,0
Group1,1.1641185,0
Group2,0.8661445,0
Group4,1.0880672,0
Group2,0.9637247,0
Group4,1.0942633,0
Group4,0.8214764,0
Group1,0.8126723,0
Group1,0.9689056,0
Group1,0.9112502,0
Group6,0.7165624,0
Group2,1.0876297,0
Group2,0.6379206,0
Group4,0.9276856,0
Group3,0.99509037,1
Group6,0.8462084,0
Group4,0.73973656,0
Group5,0.8687525,0
Group2,0.9502472,0
Group4,0.80103266,0
Group6,0.71185404,1
Group4,0.7382313,0
Group2,0.88902116,0
Group6,0.926898,0
Group5,1.3479193,0
Group2,0.79105586,1
Group4,1.0514506,0
Group4,0.93606967,0
Group3,1.0077977,0
Group6,0.90108085,0
Group4,1.2153152,0
Group5,0.72405374,0
Group5,1.0554588,0
Group6,0.979285,0
Group5,1.1960093,0
Group6,0.9704809,0
Group4,1.1021223,0
Group5,1.0257384,0
Group2,0.87955195,0
Group6,0.87893933,0
Group2,1.0040694,1
Group1,1.2234718,0
Group2,0.9999738,0
Group3,1.0679561,0
Group6,1.6562552,0
Group3,1.0700389,0
Group4,1.0921454,0
Group4,1.1103313,0
Group5,1.3672779,0
Group5,1.2307006,1
Group2,1.1096311,0
Group3,0.88585305,0
Group3,1.0322846,0
Group4,1.0175469,0
Group6,0.67886055,0
Group2,0.7120116,0
Group4,0.71663237,0
Group2,1.2894763,0
Group4,1.2407824,0
Group6,0.6205575,0
Group4,1.0617249,0
Group3,1.0826237,0
Group1,0.9275981,0
Group2,0.8550125,1
Group3,0.76312083,0
Group1,1.2417101,0
Group6,0.87958694,0
Group2,0.97995013,0
Group6,1.0949459,0
Group1,1.1204131,1
Group2,0.92985606,0
Group2,0.9285608,0
Group5,1.0131186,0
Group2,0.79327875,0
Group4,1.0488951,0
Group2,1.025826,0
Group1,0.98807156,0
Group2,0.9509299,0
Group6,0.72022057,0
Group5,0.66627574,0
Group4,0.75783485,0
Group2,1.1073908,0
Group5,0.9396228,0
Group6,0.9036363,0
Group3,0.86820984,0
Group6,1.1527414,0
Group4,0.6901501,0
Group5,1.1739727,0
Group2,1.1261191,0
Group3,0.85215944,0
Group3,1.0056797,0
Group1,1.2064937,0
Group2,1.3564608,0
Group3,1.387424,0
Group6,1.0798582,0
Group3,0.90734696,0
Group1,1.133523,0
Group2,0.9783223,0
Group4,0.7976196,0
Group3,1.1680567,0
Group2,1.1343281,0
Group4,1.3109876,0
Group4,1.3700608,0
Group2,1.4189122,0
Group1,1.2339911,0
Group1,0.99663067,0
Group1,0.98273313,0
Group3,0.95595324,0
Group2,0.846716,0
Group2,0.9543255,0
Group4,1.1216033,0
Group5,1.0610949,0
Group1,0.780729,1
Group5,1.263869,0
Group4,1.2647443,0
Group2,1.368433,0
Group1,0.77393776,0
Group4,0.9274056,1
Group4,0.8783442,0
Group5,0.9650549,0
Group6,0.8480637,0
Group3,0.91763884,0
Group5,0.8301055,0
Group1,0.8872183,0
Group1,0.96241194,0
Group2,0.9864963,0
Group6,1.1078984,0
Group3,1.2091892,0
Group2,0.8439855,0
Group6,1.0121734,0
Group3,1.6526146,1
Group6,0.89861286,0
Group5,1.1223735,0
Group5,0.91212535,0
Group2,1.2291253,0
Group3,1.1508511,0
Group2,0.8158929,0
Group1,1.2587231,0
Group2,1.2767164,0
Group2,1.1999475,0
Group4,0.5743491,0
Group6,1.0457796,0
Group1,1.3428609,0
Group3,0.9942327,0
Group4,0.9009058,0
Group5,0.93365425,0
Group5,0.60881287,0
Group2,0.7967094,0
Group4,1.020365,0
Group1,1.2044458,0
Group3,0.9844309,0
Group6,1.1622456,0
Group1,0.8061786,0
Group2,1.2987179,0
Group2,1.3250077,1
Group2,1.097729,0
Group4,0.979425,1
Group1,1.0957686,0
Group4,0.93675226,0
Group6,0.8307006,1
Group6,0.6427865,0
Group2,1.0835865,0
Group1,0.64147377,0
Group5,1.0181246,0
Group6,1.0771803,0
Group2,1.1478056,1
Group1,1.2962149,0
Group2,1.1847898,0
Group6,0.8423402,0
Group5,1.1842822,0
Group3,1.0155691,0
Group5,0.6940183,0
Group5,1.0218002,0
Group2,0.6824137,0
Group1,0.83791184,0
Group5,0.9030762,0
Group2,0.935072,0
Group6,1.1428171,0
Group5,0.97349143,0
Group2,0.7922111,1
Group4,0.7964994,0
Group5,0.8833676,1
Group6,1.0515556,0
Group4,1.1251564,1
Group6,0.90246356,0
Group1,0.9040214,0
Group5,1.1076182,0
Group4,0.84928894,0
Group1,0.94798934,0
Group6,1.0041745,0
Group2,0.8250995,0
Group2,0.7991073,0
Group6,0.98019516,0
Group6,0.8807246,0
Group2,0.98635626,1
Group1,0.78818536,0
Group6,1.0938083,1
Group1,0.9438236,0
Group5,1.164486,0
Group4,1.1293046,0
Group6,0.8804971,0
Group6,0.9318514,0
Group5,1.1595851,0
Group6,1.0905876,0
Group2,1.1068131,0
Group4,1.0386033,0
Group2,0.7161773,0
Group6,1.0423139,0
Group6,0.7531615,0
Group2,1.026351,0
Group4,0.8590557,0
Group5,0.9250952,0
Group3,0.7232836,0
Group2,0.9875815,0
Group4,1.3484269,0
Group5,1.4738371,0
Group3,0.60328186,0
Group1,0.6879447,0
Group4,0.7442349,0
Group6,0.75676715,0
Group3,1.5740778,0
Group3,1.191721,0
Group2,0.9721962,0
Group3,1.2452457,0
Group4,1.5607754,0
Group2,1.1035575,0
Group1,1.5303024,0
Group2,0.72753686,0
Group1,0.8151578,0
Group6,1.144375,0
Group5,1.238192,0
Group1,1.1676016,0
Group4,1.1544918,0
Group5,0.9219271,0
Group6,1.2455783,0
Group2,1.5055529,0
Group5,1.3472366,0
Group4,0.7774909,0
Group3,1.1209031,0
Group4,1.0344025,0
Group2,1.0433991,1
Group3,1.0136262,0
Group2,0.755717,0
Group4,1.0635628,0
Group5,1.343806,0
Group4,1.4251083,0
Group2,1.0610598,0
Group6,0.87949944,0
Group1,0.92376494,0
