celltype,size_factors,dca_split
Group2,1.031847,0
Group2,0.8699777,0
Group2,0.94961715,0
Group2,0.7883779,0
Group2,0.7965519,0
Group2,0.9759244,0
Group2,1.2304031,1
Group2,1.1982147,0
Group2,1.1462127,0
Group2,0.7065331,0
Group2,1.2988054,0
Group2,0.9362097,0
Group2,0.9450488,0
Group2,0.77047217,0
Group2,0.89731765,0
Group2,1.0700915,0
Group2,0.9441561,0
Group2,1.1773158,0
Group2,1.1586225,0
Group2,1.0302718,0
Group2,1.3963856,0
Group2,0.7773509,0
Group2,1.1662713,0
Group2,1.1733077,0
Group2,1.0918128,0
Group2,1.0411587,1
Group2,1.3441912,1
Group2,0.94483876,0
Group2,1.2047958,0
Group2,1.0380431,0
Group2,1.2355665,0
Group2,1.2656718,1
Group2,0.79068834,1
Group2,1.2893187,1
Group2,0.8960924,0
Group2,0.76266575,0
Group2,1.095261,1
Group2,0.7633834,0
Group2,0.82250905,1
Group2,0.8297904,0
Group2,1.012296,0
Group2,1.1431847,0
Group2,1.0737321,0
Group2,1.1261541,0
Group2,1.1980046,0
Group2,0.9667177,1
Group2,1.4774953,0
Group2,0.642699,0
Group2,0.7034,0
Group2,0.71146894,0
Group2,0.7962193,0
Group2,1.1573448,0
Group2,1.1661139,0
Group2,0.9355796,0
Group2,1.1871002,1
Group2,0.904669,1
Group2,1.0477225,0
Group2,1.0972564,0
Group2,0.9810353,0
Group2,1.0833938,0
Group2,0.82728744,0
Group2,0.7138844,0
Group2,0.67838794,0
Group2,1.2068613,0
Group2,1.2402748,0
Group2,1.7265829,0
Group2,0.88121474,0
Group2,0.9577386,0
Group2,1.2382444,0
Group2,1.1239837,0
Group2,1.0941408,0
Group2,1.0182121,0
Group2,1.0584519,0
Group2,1.0902727,0
Group2,1.2407999,0
Group2,1.0150965,0
Group2,1.1737977,0
Group2,0.80364066,0
Group2,0.6888198,0
Group2,0.8853105,1
Group2,0.9152584,0
Group2,0.60902286,0
Group2,1.2068963,0
Group2,0.84209514,0
Group2,0.808314,0
Group2,0.7818492,0
Group2,0.880217,0
Group2,0.8211613,0
Group2,0.8269024,1
Group2,1.043189,0
Group2,1.2441605,0
Group2,0.993305,0
Group2,1.1831969,0
Group2,1.197042,0
Group2,1.1077758,0
Group2,0.90883476,0
Group2,0.6497528,1
Group2,0.81871086,0
Group2,1.0442743,0
Group2,1.4083928,0
Group2,1.5623332,0
Group2,0.9862863,0
Group2,1.2791668,0
Group2,1.7640222,0
Group2,0.88245744,0
Group2,1.0890824,0
Group2,1.0637203,0
Group2,0.79807466,0
Group2,0.92556775,0
Group2,1.1296197,0
Group2,0.965265,0
Group2,1.0079027,1
Group2,0.7662539,0
Group2,0.97797227,0
