celltype,size_factors,dca_split
Group2,0.9875815,0
Group2,0.9721962,0
Group2,1.1035575,0
Group2,0.72753686,0
Group2,1.5055529,0
Group2,1.0433991,1
Group2,0.755717,0
Group2,1.0610598,0
Group2,1.136236,0
Group2,0.9308362,0
Group2,1.2185184,0
Group2,0.8235593,1
Group2,0.9776747,0
Group2,0.9812804,0
Group2,1.0012339,0
Group2,0.61927974,0
Group2,1.4919354,0
Group2,1.4857568,0
Group2,0.8039907,0
Group2,0.9466241,0
Group2,0.8067562,0
Group2,1.0977814,0
Group2,1.4084278,0
Group2,0.94937205,0
Group2,1.3980309,1
Group2,1.2900363,1
Group2,1.3325166,0
Group2,1.0333173,0
Group4,0.9175163,0
Group4,1.1839671,0
Group4,0.98770404,0
Group4,0.84330285,0
Group4,0.8214589,0
Group4,1.0339999,0
Group4,0.82392687,0
Group4,0.83124316,0
Group4,1.1042051,0
Group4,1.0704765,0
Group4,1.0966787,0
Group4,0.99517787,0
Group4,1.018002,0
Group4,0.6605697,0
Group4,0.87792414,0
Group4,0.95908636,0
Group4,1.2710629,0
Group4,0.8398372,0
Group4,0.75300395,1
Group4,1.3733164,0
Group4,0.86050844,0
Group4,1.1435523,0
Group4,1.0881197,0
Group4,0.68313134,0
Group4,0.99393517,0
Group4,1.0699339,0
Group4,0.9307662,0
Group4,0.9975583,0
Group4,1.0890999,0
Group4,1.2628714,0
Group4,1.450943,0
Group4,1.114182,1
Group4,0.9771846,0
Group4,0.6792631,0
Group4,1.0983591,0
Group4,0.7260491,0
Group4,0.90052074,1
Group4,1.3028312,0
Group4,0.9551481,0
Group4,0.72795695,0
Group4,0.84872884,0
Group4,0.95842123,1
Group4,1.3222597,0
Group4,1.0411762,0
Group4,1.2717805,0
Group4,1.0379907,0
Group4,1.5400342,0
Group4,1.3172188,0
Group4,1.0632652,0
Group4,0.7607754,0
Group4,0.8105719,0
Group4,1.1985997,1
Group4,1.1893755,0
Group4,0.9555857,0
Group4,1.3967707,0
Group4,0.8622763,0
Group4,1.1627707,0
Group4,0.8842603,0
Group4,0.9892268,0
Group4,0.86390406,0
Group4,0.8758587,0
Group4,0.97202116,0
Group4,1.1274319,0
Group4,0.88753337,0
Group4,1.1191878,0
Group4,1.0394784,1
Group4,1.0285214,0
Group4,0.97527677,1
Group4,0.9361747,0
Group4,0.9538879,0
Group4,0.75603205,0
Group4,1.1069707,0
Group4,0.9855511,0
Group4,0.9425808,0
Group4,0.9686081,0
Group4,1.1656762,0
Group4,1.0297642,0
Group4,0.7267667,0
Group4,1.1596202,0
Group4,0.6300617,0
Group4,1.0456395,1
Group4,0.891174,0
Group4,1.1493284,0
Group4,0.7299698,0
Group4,0.89141905,0
Group4,1.08959,0
Group4,1.277364,0
Group4,1.3575636,0
Group4,1.1558745,0
Group4,1.0612874,0
Group4,1.263589,0
Group4,1.2550825,1
Group4,1.0745373,0
Group4,1.2654793,0
Group4,0.5909421,0
Group4,1.1031549,0
Group4,0.8283901,0
Group4,1.2843302,0
Group4,0.8235943,1
Group4,1.1704897,0
Group4,0.8744935,0
Group4,0.8918216,0
Group4,0.75106114,0
Group4,0.7233536,0
Group4,0.94139063,0
Group4,1.4731895,0
Group4,1.3505623,0
Group4,0.8419901,0
Group4,1.1383889,0
