celltype,size_factors,dca_split
Group3,0.99958867,0
Group3,1.6134074,0
Group3,0.9976458,1
Group3,0.9137006,0
Group3,1.0227103,0
Group3,0.92157704,0
Group3,0.87680393,0
Group3,0.7560495,0
Group3,1.370726,0
Group3,1.1620531,0
Group3,1.0046645,0
Group3,0.924395,0
Group3,0.984711,0
Group3,0.959874,0
Group3,1.0796481,0
Group3,0.9291384,0
Group3,0.9444712,0
Group3,1.2323809,0
Group3,1.0138713,0
Group3,1.3396928,0
Group3,0.98950684,0
Group3,1.0639129,0
Group3,0.62304294,0
Group3,0.9147333,0
Group3,1.1557695,0
Group3,0.9841159,0
Group3,0.9507548,0
Group3,1.1682492,0
Group3,0.7270993,1
Group3,1.0779679,0
Group3,0.6841115,0
Group3,1.1267667,0
Group3,0.7972695,0
Group3,0.96628016,0
Group3,1.2141601,0
Group3,0.9776572,0
Group3,0.99206233,0
Group3,0.5616243,0
Group3,1.0498577,1
Group3,1.0476348,0
Group3,1.086527,0
Group3,1.1135168,0
Group3,1.0035619,0
Group3,0.85594016,0
Group3,1.03456,0
Group3,1.222509,0
Group3,1.4912703,0
Group3,0.9093248,0
Group3,0.7327703,0
Group3,0.9440336,0
Group3,1.0717717,0
Group3,1.006975,0
Group3,1.1523913,0
Group3,1.2667221,0
Group3,0.65426856,0
Group3,1.0819411,0
Group3,0.89596987,0
Group3,0.87570125,1
Group3,1.2091017,0
Group3,1.0004113,1
Group3,0.90636677,0
Group3,1.1622807,1
Group3,0.62461823,0
Group3,0.8976502,0
Group3,1.1078984,0
Group3,0.82079375,1
Group3,0.98065025,0
Group3,0.95113987,0
Group3,1.2030805,0
Group3,0.90844965,0
Group3,1.0683762,0
Group3,0.85224694,0
Group3,0.93647224,0
Group3,1.409723,0
Group3,0.9802477,0
Group3,0.6394959,0
Group3,1.3493546,0
Group3,0.96407473,0
Group3,1.3755568,0
Group3,1.0532008,0
Group3,0.8850479,0
Group3,0.8101168,0
Group3,1.1813066,0
Group3,1.106113,0
Group3,0.8094692,1
Group3,0.69190043,1
Group3,1.2516868,0
Group3,0.915941,1
Group3,0.7100162,0
Group3,0.8229642,0
Group3,0.7816567,0
Group3,1.3313088,0
Group3,1.3565309,0
Group3,1.095191,1
Group3,0.9251827,0
Group3,1.1326128,0
Group3,0.8114121,0
Group3,1.1021572,0
Group3,0.94830436,0
Group3,0.8324684,0
Group3,0.78102654,0
Group3,1.2354615,0
Group3,0.9750667,0
Group3,1.3676103,0
Group3,1.2951822,0
Group3,1.0750798,0
Group3,1.3042489,0
Group3,1.0393384,0
Group3,0.81510526,0
Group3,0.8012427,0
Group3,0.6697414,0
Group3,0.8968276,0
Group3,1.0001838,0
Group2,0.54203826,0
Group2,0.77491796,0
Group2,1.0347526,0
Group2,0.9721087,0
Group2,0.8721831,0
Group2,1.4525883,0
Group2,0.74724543,0
Group2,1.1015446,0
Group2,1.3757143,1
Group2,1.0809784,0
Group2,1.031847,0
Group2,0.8699777,0
Group2,0.94961715,0
Group2,0.7883779,0
Group2,0.7965519,0
Group2,0.9759244,0
Group2,1.2304031,1
Group2,1.1982147,0
Group2,1.1462127,0
Group2,0.7065331,0
Group2,1.2988054,0
Group2,0.9362097,0
Group2,0.9450488,0
Group2,0.77047217,0
Group2,0.89731765,0
Group2,1.0700915,0
Group2,0.9441561,0
Group2,1.1773158,0
Group2,1.1586225,0
Group2,1.0302718,0
Group2,1.3963856,0
Group2,0.7773509,0
Group2,1.1662713,0
Group2,1.1733077,0
Group2,1.0918128,0
Group2,1.0411587,1
Group2,1.3441912,1
Group2,0.94483876,0
Group2,1.2047958,0
Group2,1.0380431,0
Group2,1.2355665,0
Group2,1.2656718,1
Group2,0.79068834,1
Group2,1.2893187,1
Group2,0.8960924,0
Group2,0.76266575,0
Group2,1.095261,1
Group2,0.7633834,0
Group2,0.82250905,1
Group2,0.8297904,0
Group2,1.012296,0
Group2,1.1431847,0
Group2,1.0737321,0
Group2,1.1261541,0
Group2,1.1980046,0
Group2,0.9667177,1
Group2,1.4774953,0
Group2,0.642699,0
Group2,0.7034,0
Group2,0.71146894,0
Group2,0.7962193,0
Group2,1.1573448,0
Group2,1.1661139,0
Group2,0.9355796,0
Group2,1.1871002,1
Group2,0.904669,1
Group2,1.0477225,0
Group2,1.0972564,0
Group2,0.9810353,0
Group2,1.0833938,0
Group2,0.82728744,0
Group2,0.7138844,0
Group2,0.67838794,0
Group2,1.2068613,0
Group2,1.2402748,0
Group2,1.7265829,0
Group2,0.88121474,0
Group2,0.9577386,0
Group2,1.2382444,0
Group2,1.1239837,0
Group2,1.0941408,0
Group2,1.0182121,0
Group2,1.0584519,0
Group2,1.0902727,0
Group2,1.2407999,0
Group2,1.0150965,0
Group2,1.1737977,0
Group2,0.80364066,0
Group2,0.6888198,0
Group2,0.8853105,1
Group2,0.9152584,0
Group2,0.60902286,0
Group2,1.2068963,0
Group2,0.84209514,0
Group2,0.808314,0
Group2,0.7818492,0
Group2,0.880217,0
Group2,0.8211613,0
Group2,0.8269024,1
Group2,1.043189,0
Group2,1.2441605,0
Group2,0.993305,0
Group2,1.1831969,0
Group2,1.197042,0
Group2,1.1077758,0
Group2,0.90883476,0
Group2,0.6497528,1
Group2,0.81871086,0
Group2,1.0442743,0
Group2,1.4083928,0
Group2,1.5623332,0
Group2,0.9862863,0
Group2,1.2791668,0
Group2,1.7640222,0
Group2,0.88245744,0
Group2,1.0890824,0
Group2,1.0637203,0
Group2,0.79807466,0
Group2,0.92556775,0
Group2,1.1296197,0
Group2,0.965265,0
Group2,1.0079027,1
Group2,0.7662539,0
Group2,0.97797227,0
Group2,1.0691988,0
Group2,1.0737497,0
Group2,1.3012733,0
Group2,0.7416619,0
Group2,1.1881329,0
Group2,0.777806,0
Group2,0.9312913,1
Group2,0.8141426,0
Group2,0.82294667,0
Group2,0.8091366,0
Group2,1.2083665,0
Group2,1.2287577,0
Group2,0.8049359,1
Group2,1.40743,0
Group2,1.0187721,0
Group2,0.78480726,1
Group2,1.1345557,0
Group2,0.7602853,0
Group2,0.9710585,0
Group2,0.8294578,0
Group2,0.9552006,0
Group2,0.8283376,0
Group2,0.8037632,0
Group2,0.8128473,0
Group2,0.78587496,0
Group2,1.0211176,1
Group2,1.3141557,0
Group2,1.1799239,0
Group2,1.2410799,0
Group2,0.8804971,0
Group2,0.99517787,0
Group2,1.0225879,0
Group2,1.3135955,1
Group2,1.2168555,0
Group2,0.94107556,0
Group2,0.937855,0
Group2,1.4743972,0
Group2,1.1806065,0
Group2,1.020435,0
Group2,1.0633178,0
Group2,1.3939701,0
Group2,1.4165318,0
Group2,1.0798408,1
Group2,1.3556732,0
Group2,0.7012996,0
Group2,0.8661445,0
Group2,0.9637247,0
Group2,1.0876297,0
Group2,0.6379206,0
Group2,0.9502472,0
Group2,0.88902116,0
Group2,0.79105586,1
Group2,0.87955195,0
Group2,1.0040694,1
Group2,0.9999738,0
Group2,1.1096311,0
Group2,0.7120116,0
Group2,1.2894763,0
Group2,0.8550125,1
Group2,0.97995013,0
Group2,0.92985606,0
Group2,0.9285608,0
Group2,0.79327875,0
Group2,1.025826,0
Group2,0.9509299,0
Group2,1.1073908,0
Group2,1.1261191,0
Group2,1.3564608,0
Group2,0.9783223,0
Group2,1.1343281,0
Group2,1.4189122,0
Group2,0.846716,0
Group2,0.9543255,0
Group2,1.368433,0
Group2,0.9864963,0
Group2,0.8439855,0
Group2,1.2291253,0
Group2,0.8158929,0
Group2,1.2767164,0
Group2,1.1999475,0
Group2,0.7967094,0
Group2,1.2987179,0
Group2,1.3250077,1
Group2,1.097729,0
Group2,1.0835865,0
Group2,1.1478056,1
Group2,1.1847898,0
Group2,0.6824137,0
Group2,0.935072,0
Group2,0.7922111,1
Group2,0.8250995,0
Group2,0.7991073,0
Group2,0.98635626,1
Group2,1.1068131,0
Group2,0.7161773,0
Group2,1.026351,0
Group2,0.9875815,0
Group2,0.9721962,0
Group2,1.1035575,0
Group2,0.72753686,0
Group2,1.5055529,0
Group2,1.0433991,1
Group2,0.755717,0
Group2,1.0610598,0
Group2,1.136236,0
Group2,0.9308362,0
Group2,1.2185184,0
Group2,0.8235593,1
Group2,0.9776747,0
Group2,0.9812804,0
Group2,1.0012339,0
Group2,0.61927974,0
Group2,1.4919354,0
Group2,1.4857568,0
Group2,0.8039907,0
Group2,0.9466241,0
Group2,0.8067562,0
Group2,1.0977814,0
Group2,1.4084278,0
Group2,0.94937205,0
Group2,1.3980309,1
Group2,1.2900363,1
Group2,1.3325166,0
Group2,1.0333173,0
Group2,0.8536297,0
Group2,1.1311076,0
Group2,1.1657988,0
Group2,1.418107,0
Group2,1.1356409,0
Group2,1.0034044,0
Group2,0.9422133,0
Group2,0.8755437,0
Group2,1.3788649,0
Group2,0.9607141,0
Group2,1.0242506,0
Group2,0.9092723,0
Group2,1.1385989,0
Group2,0.63937336,0
Group2,0.78815037,0
Group2,0.9919573,0
Group2,0.91958165,0
Group2,0.99277997,0
Group2,0.89642495,0
Group2,1.0569465,0
Group2,0.9797926,0
Group2,1.086912,0
Group2,1.191721,0
Group2,1.1355534,0
Group2,0.78790534,0
Group2,0.84900886,0
Group2,0.7094036,0
Group2,1.0462872,0
Group2,1.064788,0
Group2,1.1102437,0
Group2,1.1062355,0
Group2,0.9990461,1
Group2,1.1697545,0
Group2,1.1262591,0
Group2,0.8080165,0
Group2,1.1579574,0
Group2,0.9296985,0
Group2,1.5145144,1
Group2,1.6106595,1
Group2,0.97525924,0
Group2,0.58345073,1
Group2,1.3112152,0
Group2,0.98905176,0
Group2,1.5656238,0
Group2,1.47578,0
Group2,0.9605741,0
Group2,0.8785542,0
Group2,1.1658163,0
Group2,1.034385,0
Group2,1.1444274,0
Group2,1.0374831,0
Group2,1.0213801,1
Group2,1.2501991,0
Group2,0.9196517,1
Group2,1.2095392,0
Group2,0.8021879,0
Group2,0.9338117,0
Group2,0.98896426,1
Group2,0.50610423,0
Group2,1.2156653,0
Group2,1.1758456,0
Group2,0.6067825,0
Group2,0.95976895,0
Group2,1.2145276,0
Group2,1.2727957,0
Group2,1.1206406,0
Group2,0.8093467,0
Group2,1.1073031,0
Group2,0.91268545,0
Group2,1.0443443,0
Group2,1.0499628,0
Group2,0.84437054,1
Group2,0.90347874,0
Group2,0.93549204,0
Group2,1.1688794,0
Group2,1.0892924,0
Group2,0.9782348,0
Group2,0.9638647,1
Group2,1.2679824,0
Group2,0.9336192,0
Group2,1.0441343,0
Group2,0.92761564,1
Group2,0.9179539,0
Group2,1.1929812,0
Group2,1.1660439,0
Group2,1.4462872,0
Group2,0.96069664,0
Group2,0.81788826,0
Group2,1.1574323,0
Group2,1.0058373,0
Group2,1.0298867,0
Group2,0.8602634,0
Group2,1.6301055,0
Group2,0.92401,0
Group2,1.3942852,1
Group2,0.9975583,1
Group2,0.88795346,0
Group2,1.009408,0
Group2,1.0436791,0
Group2,0.94956464,0
Group2,1.5820593,0
Group2,0.7512187,0
Group2,1.2095392,0
Group2,1.3052291,0
Group2,1.042454,0
Group2,0.99670064,0
Group2,1.1520413,0
Group2,0.95290774,0
Group2,1.0653656,0
Group2,1.0094604,0
Group2,0.8904739,0
Group2,1.5754081,0
Group2,1.5324903,1
Group2,1.1787336,0
Group2,1.0297817,0
Group2,0.6763401,0
Group2,0.81337243,0
Group2,0.8374393,0
Group2,1.1705596,0
Group2,0.7375312,1
Group2,1.0889249,0
Group2,0.9375749,0
Group2,0.72489387,1
Group2,0.8666346,0
Group2,1.0038245,0
