celltype,size_factors,dca_split
Group1,1.1153371,0
Group1,0.87648886,0
Group1,0.821984,0
Group5,0.82306916,0
Group5,0.88646567,0
Group5,0.8061261,0
Group5,0.96482736,0
Group5,1.0723668,0
Group5,0.8426727,0
Group5,0.84496564,0
Group5,1.0940533,1
Group5,1.3026911,0
Group5,0.93803,0
Group5,0.71652734,0
Group5,1.0749574,0
Group5,0.88286,0
Group5,0.8704328,0
Group5,1.0384457,0
Group5,1.7123003,1
Group5,0.83063054,0
Group5,1.2584606,0
Group5,0.8754387,0
Group5,0.99123967,0
Group5,0.80962676,0
Group5,1.1218659,0
Group5,1.3070143,0
Group5,0.8063536,0
Group5,1.012611,0
Group5,1.075815,0
Group5,0.8403273,1
Group5,1.0872271,0
Group5,0.8444406,0
Group5,1.0171969,0
Group5,1.0880322,0
Group5,1.486527,0
Group5,0.8226491,0
Group5,1.0058023,0
Group5,0.8143351,1
Group5,1.2568328,1
Group5,1.6058285,0
Group5,1.120028,0
Group5,0.92106944,0
Group5,1.0283464,0
Group5,0.7126242,0
Group5,0.87179804,0
Group5,0.89040387,0
Group5,0.7039776,0
Group5,0.990452,0
Group5,1.0807334,0
Group5,0.8269024,0
Group5,1.3474642,1
Group5,1.183512,0
Group5,0.921437,1
Group5,0.96477485,0
Group5,1.0282414,0
Group5,0.70271736,0
Group5,1.3832407,1
Group5,0.836004,0
Group5,0.7949766,0
Group5,0.9599615,1
Group5,1.3006083,0
Group5,1.2376493,0
Group5,1.0128386,0
Group5,1.175058,0
Group5,1.1358509,0
Group5,0.68614185,0
Group5,0.9368573,0
Group5,0.9637947,1
Group5,0.8176782,0
Group5,0.9565834,1
Group5,0.7708222,0
Group5,0.89239925,0
Group5,1.2154903,0
Group5,0.9704634,0
Group5,0.9572835,0
Group5,0.971216,0
Group5,0.86915505,0
Group5,0.7015272,0
Group5,0.82446945,0
Group5,1.1656762,0
Group5,0.8749661,0
Group5,0.7745154,0
Group5,1.2516868,0
Group5,1.3345644,0
Group5,0.97910994,0
Group5,1.1989498,0
Group5,0.5885442,0
Group5,1.0467948,1
Group5,0.98793155,0
Group5,0.90673435,0
Group5,1.351525,0
Group5,0.83497137,0
Group5,1.0086728,0
Group5,1.4188422,1
Group5,0.8176782,0
Group5,1.166359,0
Group5,1.5123616,0
Group5,1.1561545,1
Group5,0.9693782,0
Group5,1.2294053,0
Group5,0.8678773,0
Group5,0.89448214,0
Group5,1.3785673,0
Group5,1.1231786,1
Group5,1.0178795,0
Group5,1.2904564,0
Group5,1.1490133,0
Group5,1.0495602,0
Group5,1.0070275,0
Group5,0.99015445,0
Group5,1.2263073,0
Group5,0.82392687,0
Group5,1.2553276,0
Group5,1.136341,0
Group5,0.836039,0
Group5,0.8685249,0
Group5,1.1263292,0
Group5,1.1565746,0
Group5,1.290789,0
Group5,0.90571916,1
Group5,1.1745853,0
Group5,0.8926793,0
Group5,0.62309545,0
Group5,1.2330635,0
Group5,1.0000262,0
Group5,1.5193803,0
Group5,1.3643198,0
Group5,1.5105762,0
Group5,0.8790618,0
Group5,1.21367,1
Group5,0.6770402,0
Group5,1.2547324,0
Group5,0.89302933,0
Group5,0.7993874,0
Group5,0.79490656,0
Group5,1.1576948,1
Group5,1.2089266,0
Group5,1.4463396,0
Group5,0.76205313,0
Group5,0.91560847,0
Group5,0.73417056,0
Group5,0.85713035,0
Group5,0.8687525,0
Group5,1.3479193,0
Group5,0.72405374,0
Group5,1.0554588,0
Group5,1.1960093,0
Group5,1.0257384,0
Group5,1.3672779,0
Group5,1.2307006,1
Group5,1.0131186,0
Group5,0.66627574,0
Group5,0.9396228,0
Group5,1.1739727,0
Group5,1.0610949,0
Group5,1.263869,0
Group5,0.9650549,0
Group5,0.8301055,0
Group5,1.1223735,0
Group5,0.91212535,0
Group5,0.93365425,0
Group5,0.60881287,0
Group5,1.0181246,0
Group5,1.1842822,0
Group5,0.6940183,0
Group5,1.0218002,0
Group5,0.9030762,0
Group5,0.97349143,0
Group5,0.8833676,1
Group5,1.1076182,0
Group5,1.164486,0
Group5,1.1595851,0
Group5,0.9250952,0
Group5,1.4738371,0
Group5,1.238192,0
Group5,0.9219271,0
Group5,1.3472366,0
Group5,1.343806,0
Group5,0.89793026,1
Group5,0.8149127,1
Group5,0.99010193,0
Group5,1.409758,0
Group5,1.0307969,0
Group5,0.69713384,0
Group5,1.4205049,0
Group5,1.0225353,0
Group5,1.0714391,0
Group5,0.82070625,0
Group5,0.7785936,0
Group5,1.02054,0
Group5,0.93225396,0
Group5,0.9434735,0
Group5,1.0880147,0
Group5,0.7094911,0
Group5,1.2411674,0
Group5,1.5106463,0
Group5,1.2246095,1
Group5,0.9852711,0
Group5,0.86757976,0
Group5,0.99484533,0
Group5,0.7465103,1
Group5,1.0128036,0
Group5,1.0081127,0
Group5,0.96575505,0
Group5,1.0765501,0
Group5,1.3326391,0
Group5,0.995948,0
Group5,0.7186978,0
Group5,1.1664989,0
Group5,0.8976327,0
Group5,1.1550343,0
Group5,0.68619436,0
Group5,0.98502606,1
Group5,0.89308184,0
Group5,1.2792369,0
Group5,0.9449438,0
Group5,1.1656588,0
Group5,1.0469347,0
Group5,1.263519,0
Group5,1.0742397,0
Group5,0.85805804,0
Group5,1.0157967,0
Group5,0.99116963,0
Group5,0.97363144,0
Group5,0.7002319,1
Group5,1.6835601,0
Group5,0.9332517,0
Group5,1.2458059,1
Group5,1.1437973,0
Group5,1.1398766,0
Group5,0.93155384,0
Group5,0.7967969,0
Group5,1.1029799,0
Group5,0.70354,0
Group5,1.0449744,1
Group5,0.9671378,0
Group5,1.133628,0
Group5,1.494911,0
Group5,1.3481994,0
Group5,0.73425806,0
Group5,0.80642366,0
Group5,1.043189,0
Group5,1.2334485,0
Group5,1.1348007,0
Group5,0.81853586,0
Group5,1.2451407,0
Group5,1.2777841,0
Group5,1.3198792,0
Group5,1.0021092,0
Group5,1.0169693,0
Group5,1.1207981,0
Group5,1.1742878,0
Group5,1.0534284,1
Group5,1.0118059,0
Group5,0.8256071,0
Group5,0.67627007,0
Group5,1.30992,0
Group5,1.2033956,0
Group5,1.1112764,0
Group5,1.1552619,0
Group5,1.3519975,0
Group5,1.0433991,0
Group5,0.99323505,0
Group5,1.1177001,0
Group5,0.8755787,0
Group5,0.88706076,1
Group5,0.92682797,0
Group5,1.321367,0
Group5,0.8419201,0
Group5,1.0714742,0
Group5,1.147543,0
Group5,0.83927715,0
Group5,1.0820462,0
Group5,0.866442,0
Group5,0.7743754,0
Group5,0.56944823,0
Group5,0.8049709,0
Group5,1.3920099,0
Group5,0.6146414,0
Group5,1.5921061,0
Group5,1.1716974,0
Group5,0.9268805,0
Group5,1.0735571,0
Group5,0.87519366,0
Group5,0.81508774,0
Group5,1.070109,0
Group5,1.1377412,0
Group5,0.7887105,0
Group5,1.0815561,0
Group5,1.1030674,0
Group5,1.0581018,0
Group5,0.89686257,0
Group5,1.0896075,1
Group5,0.7492233,0
Group5,0.70145714,1
Group5,1.5538967,0
Group5,0.8431453,0
Group5,1.4640878,0
Group5,1.0223778,0
Group5,1.0105631,1
Group5,1.0898175,0
Group5,0.9485144,0
Group5,0.55089486,0
Group5,0.93328667,0
Group5,0.7716449,0
Group5,1.128272,0
Group5,0.9588588,0
Group5,0.97132105,0
